"ID","Description","p.adjust","qvalue","geneID","Count","moduleNumber"
"GO:0016072","rRNA metabolic process",0.000127542591084938,0.000126813265963785,"MYCGRDRAFT_65330/MYCGRDRAFT_65342/MYCGRDRAFT_102491/MYCGRDRAFT_67666/MYCGRDRAFT_101428/MYCGRDRAFT_11322/MYCGRDRAFT_99193/MYCGRDRAFT_99211/MYCGRDRAFT_91439/MYCGRDRAFT_56835/MYCGRDRAFT_40901/MYCGRDRAFT_71900/MYCGRDRAFT_109531/MYCGRDRAFT_72449/MYCGRDRAFT_74360/MYCGRDRAFT_87034/MYCGRDRAFT_110502",17,"M1"
"GO:0022613","ribonucleoprotein complex biogenesis",0.000127542591084938,0.000126813265963785,"MYCGRDRAFT_65330/MYCGRDRAFT_65342/MYCGRDRAFT_32817/MYCGRDRAFT_102491/MYCGRDRAFT_98830/MYCGRDRAFT_67666/MYCGRDRAFT_101428/MYCGRDRAFT_11322/MYCGRDRAFT_90616/MYCGRDRAFT_99074/MYCGRDRAFT_99193/MYCGRDRAFT_99211/MYCGRDRAFT_68874/MYCGRDRAFT_91439/MYCGRDRAFT_56835/MYCGRDRAFT_69939/MYCGRDRAFT_40901/MYCGRDRAFT_71900/MYCGRDRAFT_109531/MYCGRDRAFT_72449/MYCGRDRAFT_104681/MYCGRDRAFT_74360/MYCGRDRAFT_87034/MYCGRDRAFT_110502/MYCGRDRAFT_87527",25,"M1"
"GO:0042273","ribosomal large subunit biogenesis",0.00212990339043051,0.00211772399188563,"MYCGRDRAFT_67666/MYCGRDRAFT_90616/MYCGRDRAFT_99074/MYCGRDRAFT_56835/MYCGRDRAFT_71900/MYCGRDRAFT_74360/MYCGRDRAFT_87034/MYCGRDRAFT_87527",8,"M1"
"GO:0042255","ribosome assembly",0.00976993263982614,0.00971406536250656,"MYCGRDRAFT_67666/MYCGRDRAFT_99074/MYCGRDRAFT_68874/MYCGRDRAFT_56835/MYCGRDRAFT_87034/MYCGRDRAFT_87527",6,"M1"
"GO:0000470","maturation of LSU-rRNA",0.0194996207784756,0.0193881163534382,"MYCGRDRAFT_67666/MYCGRDRAFT_56835/MYCGRDRAFT_71900/MYCGRDRAFT_74360/MYCGRDRAFT_87034",5,"M1"
"GO:0006412","translation",7.42484946365841e-35,6.78075497097159e-35,"MYCGRDRAFT_102005/MYCGRDRAFT_102027/MYCGRDRAFT_98180/MYCGRDRAFT_78124/MYCGRDRAFT_65114/MYCGRDRAFT_89043/MYCGRDRAFT_102197/MYCGRDRAFT_34437/MYCGRDRAFT_102281/MYCGRDRAFT_78410/MYCGRDRAFT_65878/MYCGRDRAFT_98428/MYCGRDRAFT_102365/MYCGRDRAFT_102384/MYCGRDRAFT_102406/MYCGRDRAFT_83768/MYCGRDRAFT_53300/MYCGRDRAFT_66529/MYCGRDRAFT_31968/MYCGRDRAFT_102737/MYCGRDRAFT_102740/MYCGRDRAFT_67117/MYCGRDRAFT_102848/MYCGRDRAFT_102881/MYCGRDRAFT_102922/MYCGRDRAFT_98880/MYCGRDRAFT_105843/MYCGRDRAFT_101353/MYCGRDRAFT_76399/MYCGRDRAFT_106350/MYCGRDRAFT_101774/MYCGRDRAFT_101782/MYCGRDRAFT_106407/MYCGRDRAFT_50274/MYCGRDRAFT_106485/MYCGRDRAFT_106489/MYCGRDRAFT_77845/MYCGRDRAFT_106533/MYCGRDRAFT_67867/MYCGRDRAFT_99059/MYCGRDRAFT_99159/MYCGRDRAFT_103329/MYCGRDRAFT_103339/MYCGRDRAFT_68767/MYCGRDRAFT_55708/MYCGRDRAFT_103406/MYCGRDRAFT_103449/MYCGRDRAFT_69026/MYCGRDRAFT_56675/MYCGRDRAFT_85212/MYCGRDRAFT_69992/MYCGRDRAFT_103824/MYCGRDRAFT_23705/MYCGRDRAFT_57354/MYCGRDRAFT_70471/MYCGRDRAFT_104028/MYCGRDRAFT_99865/MYCGRDRAFT_109098/MYCGRDRAFT_104155/MYCGRDRAFT_80478/MYCGRDRAFT_104297/MYCGRDRAFT_104360/MYCGRDRAFT_42422/MYCGRDRAFT_104624/MYCGRDRAFT_104664/MYCGRDRAFT_80995/MYCGRDRAFT_27796/MYCGRDRAFT_74418/MYCGRDRAFT_74429/MYCGRDRAFT_105388/MYCGRDRAFT_74750/MYCGRDRAFT_105463/MYCGRDRAFT_100974/MYCGRDRAFT_105557/MYCGRDRAFT_105646/MYCGRDRAFT_28593/MYCGRDRAFT_62534",77,"M2"
"GO:0043043","peptide biosynthetic process",1.4061197832053e-33,1.28414101274626e-33,"MYCGRDRAFT_102005/MYCGRDRAFT_102027/MYCGRDRAFT_98180/MYCGRDRAFT_78124/MYCGRDRAFT_65114/MYCGRDRAFT_89043/MYCGRDRAFT_102197/MYCGRDRAFT_34437/MYCGRDRAFT_102281/MYCGRDRAFT_78410/MYCGRDRAFT_65878/MYCGRDRAFT_98428/MYCGRDRAFT_102365/MYCGRDRAFT_102384/MYCGRDRAFT_102406/MYCGRDRAFT_83768/MYCGRDRAFT_53300/MYCGRDRAFT_66529/MYCGRDRAFT_31968/MYCGRDRAFT_102737/MYCGRDRAFT_102740/MYCGRDRAFT_67117/MYCGRDRAFT_102848/MYCGRDRAFT_102881/MYCGRDRAFT_102922/MYCGRDRAFT_98880/MYCGRDRAFT_105843/MYCGRDRAFT_101353/MYCGRDRAFT_76399/MYCGRDRAFT_106350/MYCGRDRAFT_101774/MYCGRDRAFT_101782/MYCGRDRAFT_106407/MYCGRDRAFT_50274/MYCGRDRAFT_106485/MYCGRDRAFT_106489/MYCGRDRAFT_77845/MYCGRDRAFT_106533/MYCGRDRAFT_67867/MYCGRDRAFT_99059/MYCGRDRAFT_99159/MYCGRDRAFT_103329/MYCGRDRAFT_103339/MYCGRDRAFT_68767/MYCGRDRAFT_55708/MYCGRDRAFT_103406/MYCGRDRAFT_103449/MYCGRDRAFT_69026/MYCGRDRAFT_56675/MYCGRDRAFT_85212/MYCGRDRAFT_69992/MYCGRDRAFT_103824/MYCGRDRAFT_23705/MYCGRDRAFT_57354/MYCGRDRAFT_70471/MYCGRDRAFT_104028/MYCGRDRAFT_99865/MYCGRDRAFT_109098/MYCGRDRAFT_104155/MYCGRDRAFT_80478/MYCGRDRAFT_104297/MYCGRDRAFT_104360/MYCGRDRAFT_42422/MYCGRDRAFT_104624/MYCGRDRAFT_104664/MYCGRDRAFT_80995/MYCGRDRAFT_27796/MYCGRDRAFT_74418/MYCGRDRAFT_74429/MYCGRDRAFT_105388/MYCGRDRAFT_74750/MYCGRDRAFT_105463/MYCGRDRAFT_100974/MYCGRDRAFT_105557/MYCGRDRAFT_105646/MYCGRDRAFT_28593/MYCGRDRAFT_62534",77,"M2"
"GO:0043604","amide biosynthetic process",7.52503364016329e-32,6.87224832126417e-32,"MYCGRDRAFT_102005/MYCGRDRAFT_102027/MYCGRDRAFT_98180/MYCGRDRAFT_78124/MYCGRDRAFT_65114/MYCGRDRAFT_89043/MYCGRDRAFT_102197/MYCGRDRAFT_34437/MYCGRDRAFT_102281/MYCGRDRAFT_78410/MYCGRDRAFT_65878/MYCGRDRAFT_98428/MYCGRDRAFT_102365/MYCGRDRAFT_102384/MYCGRDRAFT_102406/MYCGRDRAFT_83768/MYCGRDRAFT_53300/MYCGRDRAFT_66529/MYCGRDRAFT_31968/MYCGRDRAFT_102737/MYCGRDRAFT_102740/MYCGRDRAFT_67117/MYCGRDRAFT_102848/MYCGRDRAFT_102881/MYCGRDRAFT_102922/MYCGRDRAFT_98880/MYCGRDRAFT_105843/MYCGRDRAFT_101353/MYCGRDRAFT_76399/MYCGRDRAFT_106350/MYCGRDRAFT_101774/MYCGRDRAFT_101782/MYCGRDRAFT_106407/MYCGRDRAFT_50274/MYCGRDRAFT_106485/MYCGRDRAFT_106489/MYCGRDRAFT_77845/MYCGRDRAFT_106533/MYCGRDRAFT_67867/MYCGRDRAFT_99059/MYCGRDRAFT_99159/MYCGRDRAFT_103329/MYCGRDRAFT_103339/MYCGRDRAFT_68767/MYCGRDRAFT_55708/MYCGRDRAFT_103406/MYCGRDRAFT_103449/MYCGRDRAFT_69026/MYCGRDRAFT_56675/MYCGRDRAFT_85212/MYCGRDRAFT_69992/MYCGRDRAFT_103824/MYCGRDRAFT_23705/MYCGRDRAFT_57354/MYCGRDRAFT_70471/MYCGRDRAFT_104028/MYCGRDRAFT_99865/MYCGRDRAFT_109098/MYCGRDRAFT_104155/MYCGRDRAFT_80478/MYCGRDRAFT_104260/MYCGRDRAFT_104297/MYCGRDRAFT_104360/MYCGRDRAFT_42422/MYCGRDRAFT_104624/MYCGRDRAFT_104664/MYCGRDRAFT_80995/MYCGRDRAFT_27796/MYCGRDRAFT_74418/MYCGRDRAFT_74429/MYCGRDRAFT_105388/MYCGRDRAFT_74750/MYCGRDRAFT_105463/MYCGRDRAFT_100974/MYCGRDRAFT_105557/MYCGRDRAFT_105646/MYCGRDRAFT_28593/MYCGRDRAFT_62534",78,"M2"
"GO:0006518","peptide metabolic process",7.59030640263733e-29,6.93185877003909e-29,"MYCGRDRAFT_102005/MYCGRDRAFT_102027/MYCGRDRAFT_98180/MYCGRDRAFT_78124/MYCGRDRAFT_65114/MYCGRDRAFT_89043/MYCGRDRAFT_102197/MYCGRDRAFT_34437/MYCGRDRAFT_102281/MYCGRDRAFT_78410/MYCGRDRAFT_65878/MYCGRDRAFT_98428/MYCGRDRAFT_102365/MYCGRDRAFT_102384/MYCGRDRAFT_102406/MYCGRDRAFT_83768/MYCGRDRAFT_53300/MYCGRDRAFT_66529/MYCGRDRAFT_31968/MYCGRDRAFT_102737/MYCGRDRAFT_102740/MYCGRDRAFT_67117/MYCGRDRAFT_102848/MYCGRDRAFT_102881/MYCGRDRAFT_102922/MYCGRDRAFT_98880/MYCGRDRAFT_105843/MYCGRDRAFT_101353/MYCGRDRAFT_76399/MYCGRDRAFT_106350/MYCGRDRAFT_101774/MYCGRDRAFT_101782/MYCGRDRAFT_106407/MYCGRDRAFT_50274/MYCGRDRAFT_106485/MYCGRDRAFT_106489/MYCGRDRAFT_77845/MYCGRDRAFT_106533/MYCGRDRAFT_67867/MYCGRDRAFT_99059/MYCGRDRAFT_99159/MYCGRDRAFT_103329/MYCGRDRAFT_103339/MYCGRDRAFT_68767/MYCGRDRAFT_55708/MYCGRDRAFT_103406/MYCGRDRAFT_55916/MYCGRDRAFT_103449/MYCGRDRAFT_69026/MYCGRDRAFT_56675/MYCGRDRAFT_85212/MYCGRDRAFT_69992/MYCGRDRAFT_103824/MYCGRDRAFT_23705/MYCGRDRAFT_57354/MYCGRDRAFT_70471/MYCGRDRAFT_104028/MYCGRDRAFT_99865/MYCGRDRAFT_109098/MYCGRDRAFT_104155/MYCGRDRAFT_80478/MYCGRDRAFT_104297/MYCGRDRAFT_104360/MYCGRDRAFT_42422/MYCGRDRAFT_104624/MYCGRDRAFT_104664/MYCGRDRAFT_80995/MYCGRDRAFT_27796/MYCGRDRAFT_74418/MYCGRDRAFT_74429/MYCGRDRAFT_105388/MYCGRDRAFT_74750/MYCGRDRAFT_105463/MYCGRDRAFT_100974/MYCGRDRAFT_46384/MYCGRDRAFT_105557/MYCGRDRAFT_105646/MYCGRDRAFT_28593/MYCGRDRAFT_62534",79,"M2"
"GO:0043603","cellular amide metabolic process",6.48747669890725e-26,5.92469787980088e-26,"MYCGRDRAFT_102005/MYCGRDRAFT_102027/MYCGRDRAFT_98180/MYCGRDRAFT_78124/MYCGRDRAFT_65114/MYCGRDRAFT_89043/MYCGRDRAFT_102197/MYCGRDRAFT_34437/MYCGRDRAFT_102281/MYCGRDRAFT_78410/MYCGRDRAFT_65878/MYCGRDRAFT_98428/MYCGRDRAFT_102365/MYCGRDRAFT_102384/MYCGRDRAFT_102406/MYCGRDRAFT_83768/MYCGRDRAFT_53300/MYCGRDRAFT_66529/MYCGRDRAFT_31968/MYCGRDRAFT_102737/MYCGRDRAFT_102740/MYCGRDRAFT_67117/MYCGRDRAFT_102848/MYCGRDRAFT_102881/MYCGRDRAFT_102922/MYCGRDRAFT_98880/MYCGRDRAFT_105843/MYCGRDRAFT_101353/MYCGRDRAFT_76399/MYCGRDRAFT_106350/MYCGRDRAFT_101774/MYCGRDRAFT_101782/MYCGRDRAFT_106407/MYCGRDRAFT_50274/MYCGRDRAFT_106485/MYCGRDRAFT_106489/MYCGRDRAFT_77845/MYCGRDRAFT_106533/ERG13/MYCGRDRAFT_67867/MYCGRDRAFT_99059/MYCGRDRAFT_99159/MYCGRDRAFT_103329/MYCGRDRAFT_103339/MYCGRDRAFT_68767/MYCGRDRAFT_55708/MYCGRDRAFT_103406/MYCGRDRAFT_55916/MYCGRDRAFT_103449/MYCGRDRAFT_69026/MYCGRDRAFT_56675/MYCGRDRAFT_85212/MYCGRDRAFT_69992/MYCGRDRAFT_103824/MYCGRDRAFT_23705/MYCGRDRAFT_57354/MYCGRDRAFT_70471/MYCGRDRAFT_104028/MYCGRDRAFT_99865/MYCGRDRAFT_109098/MYCGRDRAFT_104155/MYCGRDRAFT_80478/MYCGRDRAFT_104260/MYCGRDRAFT_104297/MYCGRDRAFT_104360/MYCGRDRAFT_42422/MYCGRDRAFT_104624/MYCGRDRAFT_104664/MYCGRDRAFT_80995/MYCGRDRAFT_27796/MYCGRDRAFT_74418/MYCGRDRAFT_74429/MYCGRDRAFT_105388/MYCGRDRAFT_74750/MYCGRDRAFT_105463/MYCGRDRAFT_100974/MYCGRDRAFT_46384/MYCGRDRAFT_105557/MYCGRDRAFT_105646/MYCGRDRAFT_28593/MYCGRDRAFT_62534",81,"M2"
"GO:1901566","organonitrogen compound biosynthetic process",2.4823695883083e-25,2.26702777047503e-25,"MYCGRDRAFT_102005/MYCGRDRAFT_102027/MYCGRDRAFT_98180/MYCGRDRAFT_78124/MYCGRDRAFT_65114/MYCGRDRAFT_102127/MYCGRDRAFT_102184/MYCGRDRAFT_89043/MYCGRDRAFT_102197/MYCGRDRAFT_107003/MYCGRDRAFT_34437/MYCGRDRAFT_32378/MYCGRDRAFT_102281/MYCGRDRAFT_65810/MYCGRDRAFT_78410/MYCGRDRAFT_65878/MYCGRDRAFT_98428/MYCGRDRAFT_102365/MYCGRDRAFT_102384/MYCGRDRAFT_102406/MYCGRDRAFT_83768/MYCGRDRAFT_102469/MYCGRDRAFT_53300/MYCGRDRAFT_102541/MYCGRDRAFT_66507/MYCGRDRAFT_107360/MYCGRDRAFT_66529/MYCGRDRAFT_66624/MYCGRDRAFT_66746/MYCGRDRAFT_31968/MYCGRDRAFT_102737/MYCGRDRAFT_102740/MYCGRDRAFT_67117/MGSUL6/MYCGRDRAFT_102848/MYCGRDRAFT_33485/MYCGRDRAFT_102881/MYCGRDRAFT_102922/MYCGRDRAFT_98880/MYCGRDRAFT_105843/MYCGRDRAFT_101353/MYCGRDRAFT_76399/MYCGRDRAFT_106350/MYCGRDRAFT_101774/MYCGRDRAFT_101782/MYCGRDRAFT_101803/MYCGRDRAFT_106407/MYCGRDRAFT_50274/MYCGRDRAFT_106475/MYCGRDRAFT_106485/MYCGRDRAFT_106489/MYCGRDRAFT_77845/MYCGRDRAFT_106533/MYCGRDRAFT_67867/MYCGRDRAFT_67878/Mg68111/MYCGRDRAFT_36801/MYCGRDRAFT_99059/MYCGRDRAFT_103221/MYCGRDRAFT_99159/MYCGRDRAFT_68510/MYCGRDRAFT_103329/MYCGRDRAFT_103339/MYCGRDRAFT_68767/MYCGRDRAFT_55692/MYCGRDRAFT_55708/MYCGRDRAFT_103406/MYCGRDRAFT_103449/MYCGRDRAFT_69026/MYCGRDRAFT_37747/MYCGRDRAFT_69273/MYCGRDRAFT_103595/MYCGRDRAFT_103679/MYCGRDRAFT_69702/MYCGRDRAFT_108572/MYCGRDRAFT_56675/MYCGRDRAFT_85212/MYCGRDRAFT_56782/MYCGRDRAFT_69992/MYCGRDRAFT_103824/MYCGRDRAFT_23705/MYCGRDRAFT_57354/MYCGRDRAFT_70471/MYCGRDRAFT_104028/MYCGRDRAFT_99865/MYCGRDRAFT_109098/MYCGRDRAFT_104155/MYCGRDRAFT_80478/MYCGRDRAFT_104260/MYCGRDRAFT_40224/MYCGRDRAFT_104297/MYCGRDRAFT_104360/MYCGRDRAFT_42422/MYCGRDRAFT_86073/MYCGRDRAFT_104624/MYCGRDRAFT_104664/MYCGRDRAFT_80995/MYCGRDRAFT_27796/MYCGRDRAFT_74418/MYCGRDRAFT_74429/MYCGRDRAFT_105388/MYCGRDRAFT_95071/MYCGRDRAFT_74645/MYCGRDRAFT_74750/MYCGRDRAFT_105463/MYCGRDRAFT_100974/MYCGRDRAFT_105557/MYCGRDRAFT_75274/MYCGRDRAFT_105646/MYCGRDRAFT_28593/MYCGRDRAFT_62534",111,"M2"
"GO:0044271","cellular nitrogen compound biosynthetic process",5.70922381016824e-18,5.2139572553856e-18,"MYCGRDRAFT_102005/MYCGRDRAFT_102027/MYCGRDRAFT_98180/MYCGRDRAFT_78124/MYCGRDRAFT_65114/MYCGRDRAFT_102184/MYCGRDRAFT_89043/MYCGRDRAFT_102197/MYCGRDRAFT_107003/MYCGRDRAFT_34437/MYCGRDRAFT_32378/MYCGRDRAFT_102281/MYCGRDRAFT_65810/MYCGRDRAFT_78410/MYCGRDRAFT_65878/MYCGRDRAFT_98428/MYCGRDRAFT_102365/MYCGRDRAFT_102384/MYCGRDRAFT_102406/MYCGRDRAFT_33005/MYCGRDRAFT_83768/MYCGRDRAFT_98518/MYCGRDRAFT_102469/MYCGRDRAFT_53300/MYCGRDRAFT_102541/MYCGRDRAFT_66507/MYCGRDRAFT_107360/MYCGRDRAFT_66529/MYCGRDRAFT_66746/MYCGRDRAFT_53755/MYCGRDRAFT_31968/MYCGRDRAFT_102737/MYCGRDRAFT_102740/MYCGRDRAFT_78914/MYCGRDRAFT_67117/MYCGRDRAFT_102848/MYCGRDRAFT_102881/MYCGRDRAFT_102922/MYCGRDRAFT_98880/MYCGRDRAFT_105843/MYCGRDRAFT_101353/MYCGRDRAFT_76399/MYCGRDRAFT_106350/MYCGRDRAFT_101774/MYCGRDRAFT_101782/MYCGRDRAFT_106407/MYCGRDRAFT_50274/MYCGRDRAFT_106475/MYCGRDRAFT_106485/MYCGRDRAFT_106489/MYCGRDRAFT_77845/MYCGRDRAFT_106533/MYCGRDRAFT_67867/MYCGRDRAFT_67878/MYCGRDRAFT_103070/MYCGRDRAFT_99059/MYCGRDRAFT_99159/MYCGRDRAFT_103329/MYCGRDRAFT_103339/MYCGRDRAFT_68767/MYCGRDRAFT_55692/MYCGRDRAFT_55708/MYCGRDRAFT_103406/MYCGRDRAFT_103449/MYCGRDRAFT_69026/MYCGRDRAFT_69273/MYCGRDRAFT_103595/MYCGRDRAFT_103679/MYCGRDRAFT_69702/MYCGRDRAFT_108572/MYCGRDRAFT_56675/MYCGRDRAFT_69782/MYCGRDRAFT_103744/MYCGRDRAFT_85212/MYCGRDRAFT_56782/MYCGRDRAFT_69992/MYCGRDRAFT_103824/MYCGRDRAFT_23705/MYCGRDRAFT_57354/MYCGRDRAFT_70471/MYCGRDRAFT_104028/MYCGRDRAFT_99865/MYCGRDRAFT_109098/MYCGRDRAFT_104155/PRS4/PRS5/MYCGRDRAFT_80478/MYCGRDRAFT_104260/MYCGRDRAFT_104297/MYCGRDRAFT_104360/MYCGRDRAFT_42422/MYCGRDRAFT_109386/MYCGRDRAFT_104624/MYCGRDRAFT_104664/MYCGRDRAFT_80995/MYCGRDRAFT_27796/MYCGRDRAFT_74418/MYCGRDRAFT_74429/MYCGRDRAFT_105388/MYCGRDRAFT_95071/MYCGRDRAFT_74645/MYCGRDRAFT_74750/MYCGRDRAFT_105463/MYCGRDRAFT_100974/MYCGRDRAFT_45952/MYCGRDRAFT_46304/MYCGRDRAFT_105557/MYCGRDRAFT_75274/MYCGRDRAFT_105646/MYCGRDRAFT_28593/MYCGRDRAFT_47713/MYCGRDRAFT_62534",112,"M2"
"GO:0044267","cellular protein metabolic process",3.07765226233826e-17,2.81067057034845e-17,"MYCGRDRAFT_102005/MYCGRDRAFT_102027/MYCGRDRAFT_98180/MYCGRDRAFT_78124/MYCGRDRAFT_65114/MYCGRDRAFT_89043/MYCGRDRAFT_102197/MYCGRDRAFT_34437/MYCGRDRAFT_102281/MYCGRDRAFT_78410/MYCGRDRAFT_65878/MYCGRDRAFT_98428/MYCGRDRAFT_102365/MYCGRDRAFT_102384/MYCGRDRAFT_31648/MYCGRDRAFT_102406/MYCGRDRAFT_83768/MYCGRDRAFT_53300/MYCGRDRAFT_107344/MYCGRDRAFT_66529/MYCGRDRAFT_66624/MYCGRDRAFT_31968/MYCGRDRAFT_102737/MYCGRDRAFT_102740/MYCGRDRAFT_67117/MYCGRDRAFT_102848/MYCGRDRAFT_33485/MYCGRDRAFT_102881/MYCGRDRAFT_31905/MYCGRDRAFT_102922/MYCGRDRAFT_98880/MYCGRDRAFT_105843/MYCGRDRAFT_101353/MYCGRDRAFT_76399/MYCGRDRAFT_106350/MYCGRDRAFT_101774/MYCGRDRAFT_101782/MYCGRDRAFT_106407/MYCGRDRAFT_50274/MYCGRDRAFT_106485/MYCGRDRAFT_106489/MYCGRDRAFT_77845/MYCGRDRAFT_106533/MYCGRDRAFT_67867/Mg68111/MYCGRDRAFT_99059/MYCGRDRAFT_22011/MYCGRDRAFT_99159/MYCGRDRAFT_103329/MYCGRDRAFT_103339/MYCGRDRAFT_68767/MYCGRDRAFT_55708/MYCGRDRAFT_103406/MYCGRDRAFT_103449/MYCGRDRAFT_69026/MYCGRDRAFT_37747/MYCGRDRAFT_108572/MYCGRDRAFT_56675/MYCGRDRAFT_85212/MYCGRDRAFT_69992/MYCGRDRAFT_103824/MYCGRDRAFT_23705/MYCGRDRAFT_57354/MYCGRDRAFT_70471/MYCGRDRAFT_104028/MYCGRDRAFT_99865/MYCGRDRAFT_109098/MYCGRDRAFT_104155/MYCGRDRAFT_80478/MYCGRDRAFT_104297/MYCGRDRAFT_104360/MYCGRDRAFT_42422/MYCGRDRAFT_104409/MYCGRDRAFT_71911/MYCGRDRAFT_86073/MYCGRDRAFT_104624/MYCGRDRAFT_104664/MYCGRDRAFT_80995/MYCGRDRAFT_27796/MYCGRDRAFT_74418/MYCGRDRAFT_74429/MYCGRDRAFT_105388/MYCGRDRAFT_74750/MYCGRDRAFT_105463/MYCGRDRAFT_100974/MYCGRDRAFT_46384/MYCGRDRAFT_105557/MYCGRDRAFT_105646/MYCGRDRAFT_28593/MYCGRDRAFT_62534",90,"M2"
"GO:0019538","protein metabolic process",6.07093704531815e-17,5.54429241292837e-17,"MYCGRDRAFT_102005/MYCGRDRAFT_102027/MYCGRDRAFT_98180/MYCGRDRAFT_78124/MYCGRDRAFT_65114/MYCGRDRAFT_89043/MYCGRDRAFT_102197/MYCGRDRAFT_34437/MYCGRDRAFT_102281/MYCGRDRAFT_78410/MYCGRDRAFT_65878/MYCGRDRAFT_98428/MYCGRDRAFT_102365/MYCGRDRAFT_102384/MYCGRDRAFT_31648/MYCGRDRAFT_102406/MYCGRDRAFT_83768/MYCGRDRAFT_53300/MYCGRDRAFT_107344/MYCGRDRAFT_66529/MYCGRDRAFT_66624/MYCGRDRAFT_31968/MYCGRDRAFT_102737/MYCGRDRAFT_102740/MYCGRDRAFT_67117/MYCGRDRAFT_102848/MYCGRDRAFT_33485/MYCGRDRAFT_102881/MYCGRDRAFT_31905/MYCGRDRAFT_102922/MYCGRDRAFT_98880/MYCGRDRAFT_105843/MYCGRDRAFT_101353/MYCGRDRAFT_76399/MYCGRDRAFT_106350/MYCGRDRAFT_101774/MYCGRDRAFT_101782/MYCGRDRAFT_106407/MYCGRDRAFT_50274/MYCGRDRAFT_77629/MYCGRDRAFT_106485/MYCGRDRAFT_106489/MYCGRDRAFT_77845/MYCGRDRAFT_106533/MYCGRDRAFT_67867/Mg68111/MYCGRDRAFT_99059/MYCGRDRAFT_22011/MYCGRDRAFT_99159/MYCGRDRAFT_103329/MYCGRDRAFT_103339/MYCGRDRAFT_68767/MYCGRDRAFT_55708/MYCGRDRAFT_103406/MYCGRDRAFT_103449/MYCGRDRAFT_69026/MYCGRDRAFT_37747/MYCGRDRAFT_108572/MYCGRDRAFT_56675/MYCGRDRAFT_85212/MYCGRDRAFT_69992/MYCGRDRAFT_103824/MYCGRDRAFT_23705/MYCGRDRAFT_57354/MYCGRDRAFT_70471/MYCGRDRAFT_104028/MYCGRDRAFT_99865/MYCGRDRAFT_109098/MYCGRDRAFT_104155/MYCGRDRAFT_80478/MYCGRDRAFT_40224/MYCGRDRAFT_104297/MYCGRDRAFT_104360/MYCGRDRAFT_42422/MYCGRDRAFT_104409/MYCGRDRAFT_71911/MYCGRDRAFT_86073/MYCGRDRAFT_104624/MYCGRDRAFT_104664/MYCGRDRAFT_80995/MYCGRDRAFT_27796/MYCGRDRAFT_74418/MYCGRDRAFT_74429/MYCGRDRAFT_105388/MYCGRDRAFT_74750/MYCGRDRAFT_105463/MYCGRDRAFT_100974/MYCGRDRAFT_46384/MYCGRDRAFT_105557/MYCGRDRAFT_105646/MYCGRDRAFT_28593/MYCGRDRAFT_62534",92,"M2"
